id,store_id,num,name,month,week,day,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty,twenty_one,twenty_two,twenty_three,twenty_four,created_at,updated_at
288,1,11,TURNO 1 TARDE,10,2,1,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.545665,2018-11-19 14:08:35.545665
289,1,11,TURNO 1 TARDE,10,2,2,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.576382,2018-11-19 14:08:35.576382
290,1,11,TURNO 1 TARDE,10,2,3,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.593651,2018-11-19 14:08:35.593651
291,1,11,TURNO 1 TARDE,10,2,4,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.631379,2018-11-19 14:08:35.631379
292,1,11,TURNO 1 TARDE,10,2,5,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.668766,2018-11-19 14:08:35.668766
293,1,11,TURNO 1 TARDE,10,2,6,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.697418,2018-11-19 14:08:35.697418
294,1,11,TURNO 1 TARDE,10,2,7,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:35.725272,2018-11-19 14:08:35.725272
295,1,11,TURNO 1 TARDE,10,3,1,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.755042,2018-11-19 14:08:35.755042
296,1,11,TURNO 1 TARDE,10,3,2,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.776394,2018-11-19 14:08:35.776394
297,1,11,TURNO 1 TARDE,10,3,3,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.800772,2018-11-19 14:08:35.800772
298,1,11,TURNO 1 TARDE,10,3,4,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.82746,2018-11-19 14:08:35.82746
299,1,11,TURNO 1 TARDE,10,3,5,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.843148,2018-11-19 14:08:35.843148
300,1,11,TURNO 1 TARDE,10,3,6,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.86157,2018-11-19 14:08:35.86157
301,1,11,TURNO 1 TARDE,10,3,7,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:35.891003,2018-11-19 14:08:35.891003
302,1,11,TURNO 1 TARDE,10,4,1,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.910953,2018-11-19 14:08:35.910953
303,1,11,TURNO 1 TARDE,10,4,2,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.926889,2018-11-19 14:08:35.926889
304,1,11,TURNO 1 TARDE,10,4,3,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.954647,2018-11-19 14:08:35.954647
305,1,11,TURNO 1 TARDE,10,4,4,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:35.992392,2018-11-19 14:08:35.992392
306,1,11,TURNO 1 TARDE,10,4,5,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.03065,2018-11-19 14:08:36.03065
307,1,11,TURNO 1 TARDE,10,4,6,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.057263,2018-11-19 14:08:36.057263
308,1,11,TURNO 1 TARDE,10,4,7,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:36.090286,2018-11-19 14:08:36.090286
309,1,12,TURNO 2 TARDE,10,1,1,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.121592,2018-11-19 14:08:36.121592
310,1,12,TURNO 2 TARDE,10,1,2,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.162092,2018-11-19 14:08:36.162092
311,1,12,TURNO 2 TARDE,10,1,3,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.177417,2018-11-19 14:08:36.177417
312,1,12,TURNO 2 TARDE,10,1,4,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.227428,2018-11-19 14:08:36.227428
313,1,12,TURNO 2 TARDE,10,1,5,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.263525,2018-11-19 14:08:36.263525
314,1,12,TURNO 2 TARDE,10,1,6,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:36.296565,2018-11-19 14:08:36.296565
315,1,12,TURNO 2 TARDE,10,1,7,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.32912,2018-11-19 14:08:36.32912
316,1,12,TURNO 2 TARDE,10,2,1,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.353374,2018-11-19 14:08:36.353374
317,1,12,TURNO 2 TARDE,10,2,2,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.36492,2018-11-19 14:08:36.36492
318,1,12,TURNO 2 TARDE,10,2,3,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.392521,2018-11-19 14:08:36.392521
319,1,12,TURNO 2 TARDE,10,2,4,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.425619,2018-11-19 14:08:36.425619
320,1,12,TURNO 2 TARDE,10,2,5,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.459544,2018-11-19 14:08:36.459544
321,1,12,TURNO 2 TARDE,10,2,6,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:36.491629,2018-11-19 14:08:36.491629
322,1,12,TURNO 2 TARDE,10,2,7,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.531293,2018-11-19 14:08:36.531293
323,1,12,TURNO 2 TARDE,10,3,1,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.558461,2018-11-19 14:08:36.558461
324,1,12,TURNO 2 TARDE,10,3,2,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.602019,2018-11-19 14:08:36.602019
325,1,12,TURNO 2 TARDE,10,3,3,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.627372,2018-11-19 14:08:36.627372
326,1,12,TURNO 2 TARDE,10,3,4,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.65943,2018-11-19 14:08:36.65943
327,1,12,TURNO 2 TARDE,10,3,5,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.680592,2018-11-19 14:08:36.680592
328,1,12,TURNO 2 TARDE,10,3,6,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:36.732089,2018-11-19 14:08:36.732089
329,1,12,TURNO 2 TARDE,10,3,7,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.769416,2018-11-19 14:08:36.769416
330,1,12,TURNO 2 TARDE,10,4,1,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.79461,2018-11-19 14:08:36.79461
331,1,12,TURNO 2 TARDE,10,4,2,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.814674,2018-11-19 14:08:36.814674
332,1,12,TURNO 2 TARDE,10,4,3,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.845476,2018-11-19 14:08:36.845476
333,1,12,TURNO 2 TARDE,10,4,4,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.864285,2018-11-19 14:08:36.864285
334,1,12,TURNO 2 TARDE,10,4,5,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.892657,2018-11-19 14:08:36.892657
335,1,12,TURNO 2 TARDE,10,4,6,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:36.915322,2018-11-19 14:08:36.915322
336,1,12,TURNO 2 TARDE,10,4,7,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:36.941743,2018-11-19 14:08:36.941743
